,popup,Plant state abbreviation_x,lat,lon,Plant state abbreviation_y,plant_annual_generation,state_annual_generation,perc_gen_state
6617,Vickers,NC,35.823333,-79.080278,NC,3713,129720625.0,0.0028623050497945
6618,Vicksburg Solar,NC,36.325,-78.343056,NC,8886,129720625.0,0.0068501057561201
6619,Violet Solar,NC,35.401091,-80.4185,NC,7209,129720625.0,0.0055573275259813
6620,Viper Solar,NC,34.934886,-78.962159,NC,3917,129720625.0,0.0030195660867344
6621,W H Weatherspoon,NC,34.587538,-78.97552,NC,812,129720625.0,0.0006259605980159
6622,Waco Farm,NC,35.352222,-81.426111,NC,8673,129720625.0,0.0066859067322563
6623,Wadesboro 4,NC,35.102174,-80.122015,NC,3907,129720625.0,0.0030118572123746
6624,Wadesboro Farm 1,NC,34.99115,-80.09732,NC,8854,129720625.0,0.0068254373581687
6625,Wadesboro Farm 2,NC,35.023406,-80.093192,NC,9325,129720625.0,0.0071885253405154
6626,Wadesboro Farm 3,NC,34.969356,-80.051028,NC,9514,129720625.0,0.0073342230659156
6627,Wadesboro Solar,NC,34.973863,-80.028987,NC,8103,129720625.0,0.0062465008937476
6628,Wagstaff Farm 1,NC,36.458658,-78.956739,NC,8756,129720625.0,0.0067498903894426
6629,Wake County LFG Facility,NC,35.674,-78.854,NC,59490,129720625.0,0.0458600935664625
6630,Wakefield Solar,NC,35.814236,-78.312403,NC,9835,129720625.0,0.0075816779328653
6631,Wallace,NC,34.75813,-77.97173,NC,3304,129720625.0,0.0025470120884786
6632,Walters,NC,35.6946,-83.0503,NC,383472,129720625.0,0.2956137468502021
6633,Walters Solar (FLS 260),NC,34.496944,-79.048889,NC,8175,129720625.0,0.0063020047891381
6634,Warbler Holdings,NC,35.318824,-81.623934,NC,2078,129720625.0,0.0016019040919668
6635,Ward WTP,NC,35.9678,-79.9708,NC,54,129720625.0,4.16279215429312e-05
6636,Warren Solar Farm LLC,NC,35.252,-78.369,NC,10683,129720625.0,0.0082353904785765
6637,Warrenton Farm,NC,36.415,-78.171111,NC,7485,129720625.0,0.0057700924583118
6638,Warrenton I Solar,NC,36.412,-78.178,NC,9433,129720625.0,0.0072717811836012
6639,Warsaw Farm,NC,35.005556,-78.125833,NC,115718,129720625.0,0.0892055523167576
6640,Warsaw I,NC,35.01,-78.11,NC,3181,129720625.0,0.002452192933853
6641,Warsaw II,NC,35.01,-78.05,NC,3453,129720625.0,0.0026618743164396
6642,Washington Airport Solar LLC,NC,35.565278,-77.053611,NC,9348,129720625.0,0.0072062557515429
6643,"Washington Millfield Solar, LLC",NC,35.499444,-76.833611,NC,8984,129720625.0,0.0069256527248461
6644,Washington White Post Solar LLC,NC,35.5052,-76.8484,NC,19758,129720625.0,0.0152311939600969
6645,Waste Management Piedmont LFGTE Project,NC,36.193611,-80.040555,NC,11394,129720625.0,0.0087834914455584
6646,Water Filter Plant #2,NC,35.737748,-81.7278,NC,0,129720625.0,0.0
6647,Watson Seed Farm PV1,NC,36.129722,-77.721389,NC,34009,129720625.0,0.0262171108102508
6648,Watts Farm,NC,34.726944,-79.335278,NC,8324,129720625.0,0.0064168670170992
6649,Wayne Solar I LLC,NC,35.221083,-78.019026,NC,7961,129720625.0,0.0061370348778384
6650,Wayne Solar II LLC,NC,35.31556,-78.07948,NC,8291,129720625.0,0.0063914277317119
6651,Wayne Solar III LLC,NC,35.324377,-77.871225,NC,8164,129720625.0,0.0062935250273424
6652,Wedge,NC,35.416191,-77.919201,NC,8457,129720625.0,0.0065193950460846
6653,Wellons Farm,NC,35.511698,-78.291129,NC,10724,129720625.0,0.0082669968634517
6654,Wendell Solar Farm LLC,NC,35.734581,-78.354999,NC,9189,129720625.0,0.0070836846492221
6655,West Salisbury Farm LLC,NC,35.668333,-80.523611,NC,8592,129720625.0,0.0066234648499419
6656,West Siler,NC,35.720841,-79.503747,NC,9503,129720625.0,0.0073257433041199
6657,Westside WWTP,NC,35.9403,-80.1106,NC,95,129720625.0,7.32343064181197e-05
6658,Whitakers,NC,36.127222,-77.734444,NC,26369,129720625.0,0.020327530799362
6659,Whitakers Farm (Fisher Rd),NC,36.115542,-77.725147,NC,6364,129720625.0,0.004905927642578
6660,White Cross Farm,NC,35.907144,-79.188297,NC,8036,129720625.0,0.0061948514355369
6661,"White Farm Solar, LLC",NC,36.34764,-77.22244,NC,9777,129720625.0,0.0075369664615784
6662,White Street Renewables,NC,36.10447,-79.723622,NC,18890,129720625.0,0.0145620636656661
6663,Wilkinson Solar LLC,NC,35.596814,-76.763849,NC,167486,129720625.0,0.129112853102581
6664,Willard Solar,NC,34.70249,-77.9697,NC,8102,129720625.0,0.0062457300063116
6665,Williamston Solar,NC,35.801111,-77.063056,NC,8940,129720625.0,0.006891733677663
6666,"Williamston Speight Solar, LLC",NC,35.887545,-77.164201,NC,28340,129720625.0,0.021846949935679
6667,"Williamston West Farm, LLC",NC,35.836544,-77.108044,NC,8670,129720625.0,0.0066835940699483
6668,Wilson Farm 1,NC,35.803611,-77.873611,NC,8088,129720625.0,0.0062349375822079
6669,Wilson Solar Farm 1,NC,35.7,-77.9,NC,5542,129720625.0,0.0042722581702023
6670,Wilson Solar Farm 2,NC,35.683,-78.016,NC,8125,129720625.0,0.0062634604173391
6671,Wilson Solar Farm 3,NC,35.78,-78,NC,16330,129720625.0,0.0125885918295567
6672,Wilson Solar Farm 4,NC,35.7,-78,NC,16437,129720625.0,0.0126710767852066
6673,Wilson Solar Farm 5,NC,35.68,-77.87,NC,16537,129720625.0,0.0127481655288046
6674,Wilson Solar Farm 6,NC,35.68,-77.87,NC,17517,129720625.0,0.0135036352160652
6675,Wilson Solar Farm 7,NC,35.75,-78,NC,17119,129720625.0,0.0131968220165451
6676,"Windsor Cooper HIill Solar, LLC",NC,35.981944,-76.917778,NC,9861,129720625.0,0.0076017210062008
6677,Windsor Hwy 17 Solar,NC,36.021253,-76.872438,NC,1220,129720625.0,0.0009404826718958
6678,Windsor Solar,NC,36.016944,-76.883056,NC,9183,129720625.0,0.0070790593246062
6679,Winton Solar,NC,36.375,-76.938889,NC,9533,129720625.0,0.0073488699271993
6680,Woodland Church Farm,NC,35.058333,-77.853611,NC,9259,129720625.0,0.0071376467697407
6681,Woodland Solar,NC,36.341944,-77.221111,NC,8589,129720625.0,0.006621152187634
6682,Woodleaf Solar Facility,NC,35.724427,-80.608449,NC,11161,129720625.0,0.008603874672975
6683,"Woodsdale Farm, LLC",NC,36.464,-78.95,NC,3690,129720625.0,0.0028445746387669
6684,Works 53,NC,35.755,-80.277778,NC,0,129720625.0,0.0
6685,Wortham Solar Farm,NC,36.352489,-78.376344,NC,8848,129720625.0,0.0068208120335528
6686,"Wyse Fork Solar Farm, LLC",NC,35.21377,-77.503222,NC,0,129720625.0,0.0
6687,XPF Solar Field,NC,35.911667,-78.873333,NC,1540,129720625.0,0.0011871666514095
6688,Yadkin 601 Farm,NC,36.199167,-80.697222,NC,5863,129720625.0,0.0045197130371519
6689,Yadkinville Solar,NC,36.13727,-80.596009,NC,6215,129720625.0,0.0047910654146169
6690,Yanceyville Farm,NC,36.439444,-79.278889,NC,8359,129720625.0,0.0064438480773585
6691,Yanceyville Farm 2 LLC,NC,36.413889,-79.316944,NC,9106,129720625.0,0.0070197009920357
6692,"Yanceyville Farm 3, LLC",NC,36.428608,-79.348886,NC,8989,129720625.0,0.006929507162026
6693,"York Road Solar I, LLC",NC,35.222208,-81.333702,NC,3266,129720625.0,0.0025177183659113
6694,"Zuma Solar, LLC",NC,36.510939,-79.437885,NC,6688,129720625.0,0.0051556951718356
6695,ZV Solar 1,NC,34.8,-79.2,NC,9567,129720625.0,0.0073750801000226
6696,"ZV Solar 2, LLC",NC,34.816,-79.2,NC,9234,129720625.0,0.0071183745838412
6697,"ZV Solar 3, LLC",NC,34.816182,-79.200218,NC,9096,129720625.0,0.0070119921176759
6698,American Crystal Sugar Drayton,ND,48.593158,-97.17608,ND,34291,43032351.0,0.0796865595374977
6699,American Crystal Sugar Hillsboro,ND,47.437562,-97.06311,ND,75893,43032351.0,0.1763626625930802
6700,Antelope Valley,ND,47.370542,-101.83566,ND,5249512,43032351.0,12.198989546260208
6701,Ashtabula Wind Energy Center,ND,47.1244,-97.8961,ND,139379,43032351.0,0.3238935283828671
6702,Ashtabula Wind II LLC,ND,47.292437,-97.931692,ND,363744,43032351.0,0.8452803333938228
6703,Ashtabula Wind III LLC,ND,47.1242,-97.8956,ND,202740,43032351.0,0.4711339150398732
6704,Aurora Wind Project,ND,48.5,-103.1,ND,726540,43032351.0,1.6883576730446357
6705,Baldwin Wind LLC,ND,47.1133,-100.7086,ND,392373,43032351.0,0.9118093501328802
6706,Bison 2 Wind Energy Center,ND,46.98,-101.554722,ND,299770,43032351.0,0.6966154370696596
6707,Bison 3 Wind Energy Center,ND,46.98,-101.554722,ND,300931,43032351.0,0.6993134072549279
6708,Bison 4 Wind Energy Center,ND,46.98,-101.554722,ND,715972,43032351.0,1.6637994052428138
6709,Bison I Wind Energy Center,ND,46.98,-101.554722,ND,216374,43032351.0,0.5028170550105431
6710,Border Winds Wind Farm,ND,48.964722,-99.613889,ND,633767,43032351.0,1.472768708360833
6711,Brady II Wind Energy Center,ND,46.611515,-102.78821,ND,632405,43032351.0,1.4696036477300531
6712,Brady Wind Energy Center,ND,46.646471,-102.765089,ND,635102,43032351.0,1.4758710254989322
6713,"Burke Wind, LLC",ND,48.754492,-102.637766,ND,824403,43032351.0,1.9157749480152733
6714,Cedar Hills Wind Farm,ND,46.245556,-103.767222,ND,58078,43032351.0,0.1349635765891573
6715,Coal Creek,ND,47.377743,-101.157058,ND,8971018,43032351.0,20.847148230409257
6716,Courtenay Wind Farm,ND,47.179722,-98.594722,ND,743839,43032351.0,1.7285576611884397
6717,Coyote,ND,47.221447,-101.815722,ND,2464159,43032351.0,5.726294154832489
6718,Dakota Magic,ND,45.938611,-96.835833,ND,0,43032351.0,0.0
6719,"Emmons-Logan Wind, LLC",ND,46.373013,-100.051111,ND,731473,43032351.0,1.6998211415406983
6720,Enderlin,ND,46.6144,-97.5765,ND,1764,43032351.0,0.0040992415218029
6721,"Foxtail Wind, LLC",ND,46.098211,-98.880073,ND,621046,43032351.0,1.4432072279759942
6722,FPL Energy Ashtabula Wind LLC,ND,47.1294,-97.8853,ND,601559,43032351.0,1.397922693091995
6723,FPL Energy Burleigh County Wind,ND,47.1167,-100.7333,ND,191166,43032351.0,0.4442378711774312
6724,FPL Energy North Dakota Wind I/II,ND,46.327169,-98.898356,ND,104610,43032351.0,0.2430961766416155
6725,FPL Energy Oliver Wind I LLC,ND,47.152847,-101.197716,ND,181891,43032351.0,0.422684319525094
6726,FPL Energy Oliver Wind II LLC,ND,47.152847,-101.197716,ND,191994,43032351.0,0.4461620049529713
6727,Garrison,ND,47.4945,-101.4115,ND,1989050,43032351.0,4.622220152461575
6728,Glen Ullin Energy Center,ND,46.964077,-101.816495,ND,398063,43032351.0,0.9250319602570634
6729,Glen Ullin Station 6,ND,46.8214,-101.7564,ND,44745,43032351.0,0.1039799103702235
6730,Grafton,ND,48.430028,-97.403328,ND,0,43032351.0,0.0
6731,Hillsboro,ND,47.396944,-97.060555,ND,32,43032351.0,7.43626579918908e-05
6732,Jamestown,ND,46.905665,-98.662183,ND,1608,43032351.0,0.0037367235640925
6733,Kindred School,ND,46.64974,-97.00953,ND,450,43032351.0,0.0010457248780109
6734,"Langdon Renewables, LLC",ND,48.63,-98.315,ND,504767,43032351.0,1.1729942433310232
6735,Langdon Wind Energy Center,ND,48.6303,-98.3169,ND,144103,43032351.0,0.33487131576892
6736,Langdon Wind II LLC,ND,48.6292,-98.3164,ND,184602,43032351.0,0.4289842309568445
6737,Leland Olds,ND,47.280769,-101.321213,ND,2592127,43032351.0,6.02367042414206
6738,"Lindahl Wind Project, LLC",ND,48.533,-102.933,ND,587266,43032351.0,1.3647081471333045
6739,Lonesome Creek Station,ND,47.796667,-103.57861,ND,802284,43032351.0,1.8643740845114407
6740,Luverne Wind Energy Center,ND,47.3272,-97.8975,ND,174859,43032351.0,0.406343125431376
6741,Merricourt Wind Energy Center,ND,46.1075,-99.0592,ND,501569,43032351.0,1.1655626251979587
6742,Milton R Young,ND,47.065854,-101.213093,ND,4474993,43032351.0,10.399136686722043
6743,Minot Wind Project,ND,48.021271,-101.280517,ND,16499,43032351.0,0.0383409216940064
6744,New Frontier Wind,ND,47.861531,-100.947664,ND,413682,43032351.0,0.9613279088562928
6745,"Oliver Wind III, LLC",ND,46.9571,-101.1681,ND,404373,43032351.0,0.9396953468798394
6746,Pembina Land Port of Entry Wind Turbine,ND,48.996866,-97.24161,ND,322,43032351.0,0.0007482742460434
6747,Pioneer Generating Station,ND,48.2325,-103.95278,ND,662019,43032351.0,1.5384216400354236
6748,Portable Generator 2,ND,48.145,-103.6375,ND,0,43032351.0,0.0
6749,Portable Generator 3,ND,48.145,-103.6375,ND,0,43032351.0,0.0
6750,Prairie Winds ND1,ND,47.933621,-101.269189,ND,332941,43032351.0,0.7736993035774411
6751,R M Heskett,ND,46.8669,-100.8836,ND,507672,43032351.0,1.1797449783768497
6752,Rugby Wind Power Project,ND,48.4968,-99.9513,ND,411326,43032351.0,0.9558529581616398
6753,Spiritwood Station,ND,46.926423,-98.499713,ND,171833,43032351.0,0.3993112065850178
6754,Sunflower Wind Project,ND,46.837569,-102.07455,ND,402008,43032351.0,0.9341994816876262
6755,Tatanka Wind Power LLC,ND,45.959325,-98.946325,ND,161425,43032351.0,0.3751247520731554
6756,Tesoro Mandan Cogeneration Plant,ND,46.8492,-100.8808,ND,53702,43032351.0,0.1247944831087662
6757,"Thunder Spirit Wind, LLC",ND,46.075,-102.563333,ND,556046,43032351.0,1.2921580789299658
6758,Velva Windfarm LLC,ND,48.083625,-100.9215,ND,27852,43032351.0,0.0647233984496919
6759,Wilton Wind II LLC,ND,47.1333,-100.7011,ND,204340,43032351.0,0.4748520479394676
6760,Ainsworth Wind,NE,42.4489,-99.8917,NE,87965,37910817.0,0.2320314014862829
6761,"Airport 009239 SCS Lexington, LLC",NE,40.785402,-99.768018,NE,1315,37910817.0,0.0034686670034043
6762,Ansley,NE,41.289185,-99.386336,NE,17,37910817.0,4.484208293374421e-05
6763,Archer Daniels Midland Columbus,NE,41.416442,-97.286328,NE,272515,37910817.0,0.7188317782758414
6764,Archer Daniels Midland Lincoln,NE,40.866463,-96.614486,NE,29352,37910817.0,0.0774238128394858
6765,Arnold,NE,41.421928,-100.19561,NE,0,37910817.0,0.0
6766,Auburn,NE,40.3883,-95.8464,NE,374,37910817.0,0.0009865258245423
6767,Beatrice,NE,40.330184,-96.808153,NE,497187,37910817.0,1.311464746328205
6768,Beaver City,NE,40.130304,-99.827772,NE,0,37910817.0,0.0
6769,Broken Bow,NE,41.4031,-99.6392,NE,148,37910817.0,0.000390389898482
6770,"Broken Bow Wind II, LLC",NE,41.323889,-99.323056,NE,290493,37910817.0,0.7662535998630682
6771,Broken Bow Wind LLC,NE,41.454722,-99.568056,NE,282732,37910817.0,0.7457818701190216
6772,Burt County Solar Hybrid,NE,41.863778,-96.232167,NE,1013,37910817.0,0.0026720605889342
6773,Burwell,NE,41.780313,-99.136071,NE,81,37910817.0,0.0002136593363313
6774,C W Burdick,NE,40.9228,-98.3269,NE,6545,37910817.0,0.0172642019294915
6775,Cambridge,NE,40.286178,-100.176836,NE,100,37910817.0,0.0002637769584337
6776,Campbell Village,NE,40.2992,-98.7331,NE,0,37910817.0,0.0
6777,Canaday,NE,40.6942,-99.7011,NE,6570,37910817.0,0.0173301461690999
6778,CCC Hastings Wind Turbine,NE,40.57,-98.334,NE,7107,37910817.0,0.0187466284358894
6779,Chappell,NE,41.092589,-102.471547,NE,5,37910817.0,1.3188847921689474e-05
6780,City Light & Water,NE,40.327952,-98.450252,NE,7,37910817.0,1.8464387090365263e-05
6781,City of Lexington,NE,40.757,-99.734,NE,6709,37910817.0,0.0176967961413229
6782,Columbus,NE,41.4639,-97.3283,NE,120024,37910817.0,0.3165956565905715
6783,Cooper Nuclear Station,NE,40.3628,-95.6408,NE,6880622,37910817.0,18.149495432926173
6784,Cottonwood Wind Energy Center,NE,40.240168,-98.405956,NE,412722,37910817.0,1.088665538387105
6785,"Creston Ridge II, LLC",NE,41.677,-97.391,NE,26733,37910817.0,0.0705154942981049
6786,Creston Ridge Wind Farm,NE,41.678,-97.386,NE,26687,37910817.0,0.0703941568972254
6787,Crete,NE,40.6253,-96.9601,NE,159,37910817.0,0.0004194053639097
6788,Crofton Bluffs Wind LLC,NE,42.698333,-97.58,NE,162638,37910817.0,0.4290015696575465
6789,"Cuming County Renewables, LLC",NE,42.019972,-96.861833,NE,11353,37910817.0,0.0299465980909881
6790,Curtis,NE,40.631453,-100.515161,NE,78,37910817.0,0.0002057460275783
6791,David City,NE,41.254652,-97.119202,NE,311,37910817.0,0.000820346340729
6792,Deshler,NE,40.1408,-97.7239,NE,0,37910817.0,0.0
6793,Dodge County Solar Hybrid,NE,41.612,-96.752,NE,1017,37910817.0,0.0026826116672716
6794,Don Henry,NE,40.583155,-98.420055,NE,1501,37910817.0,0.0039592921460911
6795,Elk City Station,NE,41.383889,-96.254444,NE,49872,37910817.0,0.1315508447100994
6796,Elkhorn Ridge Wind LLC,NE,42.6978,-97.6189,NE,166612,37910817.0,0.4394840659857053
6797,Emerson,NE,42.276,-96.7292,NE,37,37910817.0,9.75974746205021e-05
6798,Falls City,NE,40.055,-95.6083,NE,457,37910817.0,0.0012054607000424
6799,Flat Water Wind Farm LLC,NE,40.0011,-95.9289,NE,205771,37910817.0,0.542776485138793
6800,Fort Calhoun Community Solar,NE,41.456612,-96.004766,NE,9004,37910817.0,0.0237504773373784
6801,Franklin (NE),NE,40.0892,-98.9508,NE,99,37910817.0,0.0002611391888494
6802,Gavins Point,NE,42.848829,-97.481479,NE,663366,37910817.0,1.7498066580838918
6803,Grande Prairie Wind Farm,NE,42.608056,-98.428333,NE,1454696,37910817.0,3.837152863257999
6804,Hastings Community Solar Farm,NE,40.602,-98.437,NE,3497,37910817.0,0.0092242802364296
6805,Holdrege Solar Center,NE,40.824736,-96.820315,NE,6427,37910817.0,0.0169529451185396
6806,J Street,NE,40.80788,-96.710667,NE,2423,37910817.0,0.0063913157028507
6807,Jeffrey,NE,40.959405,-100.397905,NE,85140,37910817.0,0.2245797024105283
6808,Johnson 1,NE,40.6936,-99.8178,NE,55574,37910817.0,0.1465914068799941
6809,Johnson 2,NE,40.6839,-99.7447,NE,67776,37910817.0,0.1787774713480851
6810,Jones Street,NE,41.251488,-95.922682,NE,9558,37910817.0,0.0252118016871016
6811,Kearney,NE,40.703511,-99.100753,NE,424,37910817.0,0.0011184143037592
6812,Kearney NPPD Solar Project,NE,40.721688,-99.041196,NE,12247,37910817.0,0.0323047640993861
6813,Kimball,NE,41.2382,-103.6667,NE,365,37910817.0,0.0009627858982833
6814,Kimball Wind,NE,41.2736,-103.6983,NE,118864,37910817.0,0.3135358438727395
6815,Kingsley,NE,41.2114,-101.6681,NE,53674,37910817.0,0.1415796446697521
6816,Laredo Ridge Wind LLC,NE,41.880278,-98.023889,NE,305518,37910817.0,0.805886087867745
6817,Laurel,NE,42.430539,-97.090814,NE,8,37910817.0,2.110215667470316e-05
6818,"Little Blue Wind Project, LLC",NE,40.284421,-98.407586,NE,30039,37910817.0,0.079235960543926
6819,Lyons,NE,41.9374,-96.4668,NE,0,37910817.0,0.0
6820,Madison Utilities,NE,41.829754,-97.456275,NE,71,37910817.0,0.0001872816404879
6821,Milligan 1 Wind Farm,NE,40.478624,-97.220567,NE,770720,37910817.0,2.0329817740409024
6822,Missouri River Wastewater Treatment,NE,41.2033,-95.9292,NE,10809,37910817.0,0.0285116514371083
6823,Mobile,NE,40.883013,-97.601363,NE,322,37910817.0,0.0008493618061568
6824,Monroe (NE),NE,41.4872,-97.6078,NE,26358,37910817.0,0.0695263307039782
6825,"Monroe 009452 SCS Cozad, LLC",NE,40.872664,-99.978579,NE,1456,37910817.0,0.0038405925147959
6826,Nebraska City # 1,NE,40.6806,-95.8475,NE,-903,37910817.0,-0.0023819059346571
6827,Nebraska City # 2,NE,40.6661,-95.868333,NE,-717,37910817.0,-0.0018912807919702
6828,North Denver,NE,40.598839,-98.38863,NE,0,37910817.0,0.0
6829,North Platte,NE,41.0864,-100.7594,NE,50818,37910817.0,0.1340461747368831
6830,Ord,NE,41.604164,-98.926144,NE,307,37910817.0,0.0008097952623917
6831,Oxford (NE),NE,40.2581,-99.6108,NE,41,37910817.0,0.0001081485529578
6832,Papillion Creek Wastewater,NE,41.0772,-95.87,NE,7113,37910817.0,0.0187624550533954
6833,Pender,NE,42.114742,-96.705431,NE,45,37910817.0,0.0001186996312952
6834,Perennial Windfarm,NE,40.631872,-97.642708,NE,32769,37910817.0,0.0864370715091684
6835,Plainview Muncipal Power,NE,42.35,-97.790556,NE,0,37910817.0,0.0
6836,Platte,NE,40.854765,-98.348222,NE,422232,37910817.0,1.113750727134158
6837,Plum Creek Wind Project (NE),NE,42.16159,-97.203789,NE,889348,37910817.0,2.345895104291738
6838,"Polk County Renewables, LLC",NE,41.165278,-97.570194,NE,11577,37910817.0,0.0305374584778798
6839,Prairie Breeze,NE,41.951667,-98.076667,NE,782876,37910817.0,2.065046501108114
6840,Prairie Breeze II,NE,41.987656,-98.210401,NE,287331,37910817.0,0.7579129724373918
6841,Prairie Breeze III,NE,41.987656,-98.210401,NE,127966,37910817.0,0.337544822629383
6842,Rattlesnake Creek Wind Project,NE,42.374,-96.829,NE,1123296,37910817.0,2.96299602300842
6843,Red Cloud,NE,40.097954,-98.519032,NE,97,37910817.0,0.0002558636496807
6844,Rokeby,NE,40.7316,-96.7364,NE,55542,37910817.0,0.1465069982532953
6845,Salt Valley Wind Plant,NE,40.9044,-96.6231,NE,2244,37910817.0,0.0059191549472542
6846,Sargent,NE,41.641588,-99.3698,NE,42,37910817.0,0.0001107863225421
6847,Scribner Diesel Generation Facility,NE,41.668419,-96.669132,NE,14,37910817.0,3.692877418073053e-05
6848,Seward Wind Farm,NE,40.895,-97.1951,NE,7053,37910817.0,0.0186041888783351
6849,Sheldon,NE,40.5589,-96.7847,NE,844659,37910817.0,2.228015819337262
6850,Sholes Wind Energy Center,NE,42.3119,-97.3647,NE,694264,37910817.0,1.8313084627007643
6851,Sidney (NE),NE,41.145634,-102.977836,NE,0,37910817.0,0.0
6852,South Sioux City Energy Storage,NE,42.433124,-96.407199,NE,0,37910817.0,0.0
6853,South Sioux City Solar,NE,42.45847,-96.439688,NE,4262,37910817.0,0.0112421739684481
6854,Spalding,NE,41.68138,-98.36756,NE,5,37910817.0,1.3188847921689474e-05
6855,Springview,NE,42.82579,-99.777467,NE,9736,37910817.0,0.0256813246731137
6856,Steele Flats Wind Project LLC,NE,40.048889,-96.952222,NE,304966,37910817.0,0.8044300390571906
6857,Stuart (NE),NE,42.599377,-99.143707,NE,24,37910817.0,6.330647002410948e-05
6858,Syracuse # 2,NE,40.6756,-96.177778,NE,-414,37910817.0,-0.0010920366079158
6859,Tecumseh,NE,40.3664,-96.19,NE,-54,37910817.0,-0.0001424395575542
6860,Terry Bundy Generating Station,NE,40.909653,-96.613086,NE,222236,37910817.0,0.5862073613449165
6861,TPW Petersburg,NE,41.864583,-97.961194,NE,155137,37910817.0,0.409215660005428
6862,Upstream Wind Energy LLC,NE,42.184336,-97.964978,NE,796825,37910817.0,2.101840749040043
6863,"Valentine Wind, LLC",NE,42.859103,-100.592439,NE,5996,37910817.0,0.01581606642769
6864,Wahoo,NE,41.211798,-96.61155,NE,278,37910817.0,0.0007332999444459
6865,Wakefield,NE,42.2691,-96.8621,NE,26,37910817.0,6.858200919278527e-05
